entering_date,reserve_content_2,n_person,admin_tag,reserved_date,status,amount,discount,preamount,admin_tag_来場確認,admin_tag_決済済,admin_tag_当日飛込,admin_tag_減免,admin_tag_【確定】電話予約,admin_tag_★新型コロナウィルスCXL,admin_tag_知財ツアー,admin_tag_銀行振込・後納,admin_tag_社長案件,admin_tag_！！承認保留！！,admin_tag_本社関係者,admin_tag_撮影・取材,admin_tag_本社経費,admin_tag_【申請書未】電話予約,admin_tag_本社来送,admin_tag_打ち合わせ,exemption,campus,garden_day,payment_status_決済済,payment_status_払い戻し済み
2020-10-28,1,4,"来場確認,決済済,当日飛込",2020-10-28,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"来場確認,決済済,当日飛込",2020-10-28,1,1200.0,-1200.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,"来場確認,決済済",2020-10-28,1,600.0,0.0,600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,2,2,"来場確認,決済済",2020-10-28,1,3200.0,-1200.0,2000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,1,1,"来場確認,決済済",2020-10-28,1,600.0,-600.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,2,3,"来場確認,決済済",2020-10-27,1,4800.0,-600.0,4200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,1,1,"来場確認,決済済,当日飛込",2020-10-28,1,600.0,-600.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-28,2,2,来場確認,2020-10-27,1,3200.0,-600.0,2600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,1,1,来場確認,2020-10-28,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,"来場確認,決済済,当日飛込",2020-10-28,1,600.0,-600.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,"来場確認,決済済",2020-10-27,1,600.0,-600.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,"当日飛込,来場確認,決済済",2020-10-28,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,"来場確認,決済済,当日飛込",2020-10-28,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"減免,来場確認,決済済",2020-10-11,1,1200.0,-1200.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,"来場確認,決済済",2020-10-27,1,1200.0,-1200.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,,2020-10-20,0,1200.0,-1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,,2020-10-28,0,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,2,2,"来場確認,決済済,当日飛込",2020-10-28,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"来場確認,当日飛込,決済済",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,"減免,当日飛込,来場確認,決済済",2020-10-28,1,600.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,"来場確認,当日飛込,決済済",2020-10-28,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,,2020-10-28,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,来場確認,2020-10-28,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,2,来場確認,2020-10-27,1,1200.0,-1200.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,来場確認,2020-10-26,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,2,"来場確認,決済済,当日飛込",2020-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,,2020-10-27,1,1200.0,-1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-28,1,2,"当日飛込,決済済,来場確認",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,2,2,"来場確認,当日飛込",2020-10-28,1,3200.0,-400.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,来場確認,2020-10-28,1,1200.0,-1200.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,,2020-10-28,1,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,来場確認,2020-10-27,1,1200.0,-1200.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,,2020-10-28,1,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,"来場確認,当日飛込,決済済",2020-10-28,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,3,"決済済,来場確認",2020-10-27,1,1800.0,0.0,1800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,1,"減免,当日飛込,決済済,来場確認",2020-10-28,1,600.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"当日飛込,来場確認,決済済",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,"決済済,来場確認",2020-10-28,1,600.0,-600.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,"来場確認,決済済,当日飛込",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,,2020-10-22,1,1200.0,-1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,"減免,来場確認,決済済",2020-10-26,1,600.0,-600.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,2,1,"来場確認,決済済",2020-09-28,1,1600.0,0.0,1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,2,4,"来場確認,決済済",2020-10-16,1,6400.0,0.0,6400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,2,"来場確認,決済済",2020-10-19,1,1200.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"来場確認,決済済",2020-10-19,1,1200.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,2,1,"来場確認,決済済",2020-10-12,1,1600.0,-600.0,1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,1,2,"来場確認,決済済",2020-10-22,1,1200.0,0.0,1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,2,1,"来場確認,決済済",2020-10-21,1,1600.0,-600.0,1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,2,1,,2020-10-21,1,1600.0,-600.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-10-28,1,2,,2020-10-28,1,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"来場確認,決済済",2020-10-27,1,1200.0,-1200.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,2,"来場確認,決済済,当日飛込",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,2,"来場確認,当日飛込,決済済",2020-10-28,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,1,1,来場確認,2020-10-27,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,来場確認,2020-10-27,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,1,来場確認,2020-10-27,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,来場確認,2020-10-27,1,600.0,0.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,1,1,来場確認,2020-09-30,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-28,1,1,来場確認,2020-10-27,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-27,1,2,来場確認,2020-10-27,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,"当日飛込,決済済,来場確認",2020-10-27,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,"当日飛込,決済済,来場確認",2020-10-27,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"来場確認,決済済,当日飛込",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,来場確認,2020-10-27,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,1,"当日飛込,決済済,来場確認",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"当日飛込,決済済,来場確認",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"来場確認,決済済,当日飛込",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,2,1,"来場確認,決済済,当日飛込",2020-10-27,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"来場確認,決済済,当日飛込",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,3,来場確認,2020-10-27,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,2,来場確認,2020-10-26,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,1,来場確認,2020-10-25,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,来場確認,2020-10-11,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,2,来場確認,2020-10-09,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,2,来場確認,2020-10-10,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,1,"減免,決済済,当日飛込,来場確認",2020-10-27,1,600.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"来場確認,決済済,当日飛込,減免",2020-10-27,1,600.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,"当日飛込,決済済,来場確認",2020-10-27,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,"減免,当日飛込,決済済,来場確認",2020-10-27,1,1200.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,来場確認,2020-10-23,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,1,当日飛込,2020-10-27,1,600.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,,2020-10-27,1,1200.0,-1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-27,1,2,,2020-10-27,1,1200.0,-1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-27,2,2,"来場確認,決済済,【確定】電話予約",2020-10-22,1,3200.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,来場確認,2020-10-26,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,1,来場確認,2020-10-27,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,1,来場確認,2020-10-24,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,"来場確認,当日飛込",2020-10-27,1,1200.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,来場確認,2020-10-27,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,2,来場確認,2020-10-25,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,来場確認,2020-10-26,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,当日飛込,2020-10-27,1,1200.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,当日飛込,2020-10-27,1,600.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,,2020-10-27,1,600.0,-600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-27,1,1,"来場確認,当日飛込,決済済",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,,2020-10-24,0,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-27,2,1,来場確認,2020-10-27,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,11,"来場確認,【確定】電話予約",2020-10-24,1,6600.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,2,2,来場確認,2020-10-20,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,1,"来場確認,決済済,当日飛込",2020-10-27,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,"来場確認,決済済,当日飛込",2020-10-27,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,2,,2020-10-27,1,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,3,来場確認,2020-10-04,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,来場確認,2020-10-26,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,2,来場確認,2020-10-27,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,2,1,来場確認,2020-10-07,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-27,1,2,"来場確認,当日飛込",2020-10-27,1,1200.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,1,"来場確認,当日飛込",2020-10-27,1,600.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,1,20,,2020-07-16,0,12000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,来場確認,2020-10-21,1,600.0,-600.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-26,1,1,"来場確認,決済済",2020-10-19,1,600.0,0.0,600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,4,"来場確認,決済済",2020-10-14,1,6400.0,0.0,6400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,1,"来場確認,決済済",2020-10-19,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,,2020-10-24,1,600.0,-600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-26,1,2,来場確認,2020-10-20,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,1,来場確認,2020-10-26,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,来場確認,2020-10-24,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,"来場確認,決済済",2020-10-11,1,600.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,-1,1,,2020-10-26,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,"来場確認,決済済,【確定】電話予約",2020-09-28,1,600.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,2,来場確認,2020-10-20,1,1200.0,-1000.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-10-26,2,1,"来場確認,決済済",2020-10-26,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,1,来場確認,2020-10-21,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,,2020-10-19,0,600.0,-600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-26,1,1,,2020-10-26,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,2,"減免,来場確認,決済済",2020-10-26,1,1200.0,-500.0,700.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-10-26,1,4,"来場確認,決済済,減免,当日飛込",2020-10-26,1,2400.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,,2020-10-26,1,600.0,0.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,"来場確認,当日飛込,決済済",2020-10-26,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,2,,2020-10-26,1,3200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,"決済済,来場確認",2020-10-26,1,600.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,2,,2020-10-26,1,3200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,2,"来場確認,決済済",2020-10-23,1,1200.0,0.0,1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,2,来場確認,2020-10-25,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,,2020-10-26,1,600.0,-500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-10-26,1,3,"来場確認,決済済,当日飛込",2020-10-26,1,1800.0,-1800.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-26,1,7,,2020-09-26,0,4200.0,0.0,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,1,"来場確認,決済済",2020-10-25,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,"減免,当日飛込,来場確認,決済済",2020-10-26,1,1200.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,2,"来場確認,決済済",2020-10-25,1,1200.0,0.0,1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,2,"来場確認,決済済",2020-10-26,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,"来場確認,決済済",2020-10-26,1,1200.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,1,"当日飛込,来場確認,決済済",2020-10-26,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,2,,2020-10-26,1,3200.0,0.0,3200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,-1,1,"決済済,当日飛込,減免",2020-10-26,1,600.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,"来場確認,決済済",2020-10-26,1,600.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,"決済済,来場確認",2020-10-18,1,600.0,0.0,600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,"来場確認,当日飛込,決済済",2020-10-26,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,1,"来場確認,決済済",2020-10-25,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,2,1,"来場確認,決済済",2020-10-26,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,"来場確認,決済済",2020-10-09,1,1200.0,0.0,1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,,2020-10-09,1,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-26,2,2,"来場確認,決済済",2020-10-15,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,"来場確認,決済済,当日飛込",2020-10-26,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,2,2,"減免,来場確認,決済済",2020-10-12,1,3200.0,-600.0,2000.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020-10-26,1,1,来場確認,2020-10-26,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,1,"当日飛込,決済済,来場確認",2020-10-26,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,4,"当日飛込,決済済,来場確認",2020-10-26,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,1,,2020-10-26,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1,3,来場確認,2020-10-23,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,来場確認,2020-10-24,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,1,2,"来場確認,決済済,当日飛込",2020-10-26,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
